year,month,day,dep_time,dep_delay,arr_time,arr_delay,cancelled,carrier,tailnum,flight,origin,dest,air_time,distance,hour,min
2014,8,1,1337,-8,1638,68,0,MQ,N5PBMQ,3391,LGA,CMH,76,479,13,37
2014,8,1,858,-7,1029,-16,0,MQ,N518MQ,3404,LGA,RDU,71,431,8,58
2014,8,1,823,-7,1012,-3,0,MQ,N524MQ,3407,LGA,CMH,74,479,8,23
2014,8,1,1458,-2,1720,40,0,MQ,N518MQ,3408,LGA,RDU,74,431,14,58
2014,8,2,819,-6,920,-10,0,AA,N3KSAA,84,JFK,BOS,38,187,8,19
2014,8,2,1527,-3,1918,13,0,AA,N791AA,85,JFK,SFO,356,2586,15,27
2014,8,2,1758,13,2044,4,0,AA,N3FLAA,95,JFK,SAN,314,2446,17,58
2014,8,2,755,-5,1054,-11,0,AA,N789AA,33,JFK,LAX,322,2475,7,55
2014,8,2,1704,4,1940,-5,0,AA,N3GKAA,45,JFK,LAS,296,2248,17,4
2014,8,2,755,-5,1055,-15,0,AA,N787AA,59,JFK,SFO,334,2586,7,55
2014,8,2,1557,-2,1829,-25,0,AA,N3DVAA,65,JFK,DFW,189,1391,15,57
2014,8,2,1732,3,2221,47,0,AA,N624AA,67,JFK,SJU,225,1598,17,32
2014,8,2,1756,-4,2139,-1,0,AA,N784AA,177,JFK,SFO,367,2586,17,56
2014,8,2,1226,-3,1318,-16,0,AA,N3KSAA,178,JFK,BOS,33,187,12,26
2014,8,2,1026,-4,1327,-23,0,AA,N794AA,179,JFK,SFO,335,2586,10,26
2014,8,2,1730,0,2044,-6,0,AA,N795AA,181,JFK,LAX,322,2475,17,30
2014,8,2,2057,2,2350,-9,0,AA,N792AA,185,JFK,LAX,315,2475,20,57
2014,8,2,1458,-2,1803,-12,0,AA,N793AA,117,JFK,LAX,321,2475,14,58
2014,8,2,1622,-8,1911,-39,0,AA,N799AA,133,JFK,LAX,315,2475,16,22
2014,8,2,1727,22,1910,5,0,AA,N3EGAA,199,JFK,ORD,110,740,17,27
2014,8,2,859,-1,1147,-18,0,AA,N788AA,1,JFK,LAX,322,2475,8,59
2014,8,2,1229,-1,1518,-7,0,AA,N785AA,3,JFK,LAX,324,2475,12,29
2014,8,2,655,-5,955,-5,0,AA,N792AA,9,JFK,LAX,314,2475,6,55
2014,8,2,558,-2,907,12,0,AA,N3ATAA,15,LGA,MIA,168,1096,5,58
2014,8,2,1102,2,1348,-12,0,AA,N797AA,19,JFK,LAX,325,2475,11,2
2014,8,2,1829,-1,2146,-4,0,AA,N798AA,21,JFK,LAX,324,2475,18,29
2014,8,2,1346,17,1642,-7,0,AA,N3ATAA,27,LGA,MIA,162,1096,13,46
2014,8,2,557,-3,715,-5,0,AA,N3BWAA,301,LGA,ORD,107,733,5,57
2014,8,2,625,-4,745,-9,0,AA,N3AMAA,303,LGA,ORD,111,733,6,25
2014,8,2,737,38,900,31,0,AA,N3ASAA,307,LGA,ORD,106,733,7,37
2014,8,2,903,94,1012,73,0,AA,N3FDAA,311,LGA,ORD,107,733,9,3
2014,8,2,827,-3,935,-30,0,AA,N3HRAA,317,LGA,ORD,104,733,8,27
2014,8,2,2000,0,2331,-4,0,AA,N790AA,163,JFK,SFO,353,2586,20,0
2014,8,2,1808,8,2124,-1,0,AA,N3LMAA,235,JFK,SEA,334,2422,18,8
2014,8,2,955,-5,1253,-7,0,AA,N796AA,255,JFK,LAX,316,2475,9,55
2014,8,2,1112,-8,1231,-19,0,AA,N3FBAA,329,LGA,ORD,108,733,11,12
2014,8,2,1230,5,1344,-16,0,AA,N3CRAA,331,LGA,ORD,108,733,12,30
2014,8,2,744,-6,912,-18,0,AA,N3FKAA,190,JFK,ORD,108,740,7,44
2014,8,2,1725,-4,2016,-8,0,AA,N3HLAA,291,JFK,AUS,201,1521,17,25
2014,8,2,1929,0,2226,-18,0,AA,N783AA,293,JFK,LAX,320,2475,19,29
2014,8,2,1419,-10,1711,7,0,AA,N598AA,320,EWR,DFW,198,1372,14,19
2014,8,2,1024,-1,1145,-10,0,AA,N3ENAA,327,LGA,ORD,106,733,10,24
2014,8,2,2140,165,2244,129,0,AA,N3FAAA,359,LGA,ORD,103,733,21,40
2014,8,2,1943,-2,2047,-33,0,AA,N3FEAA,363,LGA,ORD,102,733,19,43
2014,8,2,1609,174,1735,165,0,AA,N3ARAA,335,LGA,ORD,106,733,16,9
2014,8,2,1427,2,1539,-26,0,AA,N3FDAA,337,LGA,ORD,110,733,14,27
2014,8,2,1654,-6,1822,-23,0,AA,N3FBAA,345,LGA,ORD,107,733,16,54
2014,8,2,1125,-4,1428,-16,0,AA,N3KPAA,347,LGA,MIA,165,1096,11,25
2014,8,2,1538,8,1735,30,0,AA,N3BFAA,1029,JFK,DCA,51,213,15,38
2014,8,2,816,-4,1306,46,0,AA,N5EYAA,1074,JFK,STT,254,1623,8,16
2014,8,2,1653,-7,1807,-18,0,AA,N3HYAA,1096,JFK,BOS,31,187,16,53
2014,8,2,657,-3,1012,7,0,AA,N3LAAA,1101,JFK,MIA,156,1089,6,57
2014,8,2,1556,-4,1903,-27,0,AA,N3GFAA,1102,LGA,MIA,158,1096,15,56
2014,8,2,556,-4,837,2,0,AA,N3BNAA,1103,LGA,DFW,197,1389,5,56
2014,8,2,1200,-5,1452,-3,0,AA,N3JXAA,1104,LGA,DFW,194,1389,12,0
2014,8,2,652,-3,942,12,0,AA,N3ACAA,1107,LGA,DFW,197,1389,6,52
2014,8,2,1334,-1,1611,-9,0,AA,N3JKAA,1110,LGA,DFW,198,1389,13,34
2014,8,2,737,-8,1034,14,0,AA,N3JDAA,1111,LGA,DFW,194,1389,7,37
2014,8,2,1101,121,1403,113,0,AA,N5FRAA,1085,JFK,MIA,159,1089,11,1
2014,8,2,711,-4,941,1,0,AA,N3KGAA,1263,JFK,LAS,294,2248,7,11
2014,8,2,559,-1,912,17,0,AA,N3CEAA,1205,EWR,MIA,168,1085,5,59
2014,8,2,1246,141,1446,134,0,AA,N3DFAA,1281,EWR,PHX,282,2133,12,46
2014,8,2,919,-1,1203,-2,0,AA,N477AA,1223,EWR,DFW,192,1372,9,19
2014,8,2,849,-6,1258,-12,0,AA,N5FKAA,1357,JFK,SJU,221,1598,8,49
2014,8,2,658,-7,929,-11,0,AA,N549AA,1381,EWR,DFW,193,1372,6,58
2014,8,2,1707,-8,2012,-23,0,AA,N3LKAA,1410,EWR,MIA,158,1085,17,7
2014,8,2,1429,-1,1738,-22,0,AA,N5CNAA,1451,JFK,MIA,158,1089,14,29
2014,8,2,1540,60,1818,38,0,AA,N3BNAA,1114,LGA,DFW,197,1389,15,40
2014,8,2,823,-2,1056,-9,0,AA,N3FNAA,1121,LGA,DFW,191,1389,8,23
2014,8,2,1002,7,1251,11,0,AA,N3ELAA,1131,LGA,DFW,189,1389,10,2
2014,8,2,1625,0,1934,4,0,AA,N3JDAA,1138,LGA,DFW,200,1389,16,25
2014,8,2,1713,-2,1957,-23,0,AA,N3FNAA,1140,LGA,DFW,200,1389,17,13
2014,8,2,1105,-5,1406,-4,0,AA,N3KXAA,1623,EWR,MIA,159,1085,11,5
2014,8,2,1226,-4,1503,3,0,AA,N479AA,1642,EWR,DFW,194,1372,12,26
2014,8,2,1026,-3,1338,-6,0,AA,N3HJAA,1599,LGA,MIA,157,1096,10,26
2014,8,2,851,-4,1124,-6,0,AA,N3AHAA,2213,JFK,DFW,185,1391,8,51
2014,8,2,757,-2,1105,-4,0,AA,N3GFAA,2243,LGA,MIA,160,1096,7,57
2014,8,2,1525,45,1856,46,0,AA,N3BSAA,2248,LGA,MIA,161,1096,15,25
2014,8,2,1951,-9,2057,-23,0,AA,N3KGAA,2314,JFK,BOS,31,187,19,51
2014,8,2,1434,-1,1715,-15,0,AA,N5EWAA,2285,JFK,MCO,130,944,14,34
2014,8,2,534,-6,923,48,0,AA,N634AA,2299,JFK,MIA,164,1089,5,34
2014,8,2,936,-9,1240,-20,0,AA,N3DDAA,2335,LGA,MIA,161,1096,9,36
2014,8,2,1733,4,2035,-14,0,AA,N5EVAA,2351,JFK,MIA,159,1089,17,33
2014,8,2,1943,13,2236,-9,0,AA,N3KPAA,2437,LGA,MIA,155,1096,19,43
2014,8,2,1524,-6,1904,-11,0,AA,N381AA,2449,JFK,MIA,157,1089,15,24
2014,8,2,650,-5,1020,20,0,AA,N3BSAA,2451,LGA,MIA,176,1096,6,50
2014,8,2,1859,29,2207,8,0,AS,N461AS,7,EWR,SEA,346,2402,18,59
2014,8,2,711,-9,937,-41,0,AS,N551AS,17,EWR,SEA,304,2402,7,11
2014,8,2,1015,0,1318,9,0,B6,N505JB,1,JFK,FLL,167,1069,10,15
2014,8,2,727,-2,1132,12,0,B6,N652JB,3,JFK,SJU,210,1598,7,27
2014,8,2,901,1,1215,13,0,B6,N554JB,5,EWR,FLL,158,1065,9,1
2014,8,2,846,66,957,65,0,B6,N178JB,8,JFK,PWM,46,273,8,46
2014,8,2,653,-2,949,5,0,B6,N934JB,23,JFK,LAX,309,2475,6,53
2014,8,2,557,-3,826,-5,0,B6,N589JB,27,EWR,MCO,130,937,5,57
2014,8,2,1036,-3,1344,22,0,B6,N639JB,53,JFK,PBI,168,1028,10,36
2014,8,2,1939,-1,2213,-21,0,B6,N595JB,65,JFK,ABQ,241,1826,19,39
2014,8,2,2026,-3,2333,-13,0,B6,N643JB,71,JFK,SLC,272,1990,20,26
2014,8,2,1202,3,1444,3,0,B6,N580JB,83,JFK,MCO,137,944,12,2
2014,8,2,1723,38,1957,11,0,B6,N593JB,89,JFK,SAN,304,2446,17,23
2014,8,2,2036,-4,2227,-41,0,B6,N636JB,97,JFK,DEN,210,1626,20,36
2014,8,2,1835,-5,2004,-17,0,B6,N206JB,102,JFK,BUF,54,301,18,35
2014,8,2,2145,0,2316,-1,0,B6,N309JB,105,JFK,ORD,108,740,21,45
2014,8,2,906,-4,1015,-1,0,B6,N318JB,116,JFK,SYR,40,209,9,6
2014,8,2,1342,13,1438,-2,0,B6,N296JB,118,JFK,BOS,31,187,13,42
2014,8,2,2237,8,2400,11,0,B6,N317JB,108,JFK,PWM,41,273,22,37
2014,8,2,853,8,1136,12,0,B6,N615JB,189,JFK,SAN,314,2446,8,53
2014,8,2,927,-3,1220,3,0,B6,N712JB,199,LGA,MCO,153,950,9,27
2014,8,2,1829,0,2134,-5,0,B6,N183JB,201,JFK,FLL,161,1069,18,29
2014,8,2,1108,-2,1217,-5,0,B6,N284JB,208,JFK,PWM,45,273,11,8
2014,8,2,834,124,1050,122,0,B6,N624JB,211,JFK,LAS,291,2248,8,34
2014,8,2,1418,-2,1702,-12,0,B6,N584JB,213,JFK,LGB,322,2465,14,18
2014,8,2,843,14,1042,16,0,B6,N273JB,219,JFK,CLT,93,541,8,43
2014,8,2,924,-1,1209,-2,0,B6,N923JB,223,JFK,LAX,320,2475,9,24
2014,8,2,1944,14,2249,16,0,B6,N729JB,225,JFK,TPA,161,1005,19,44
2014,8,2,1853,-6,2128,-19,0,B6,N633JB,227,EWR,MCO,135,937,18,53
2014,8,2,2235,-5,4,8,0,B6,N283JB,234,JFK,BTV,40,266,22,35
2014,8,2,600,0,908,17,0,B6,N703JB,371,LGA,FLL,166,1076,6,0
2014,8,2,1323,3,1709,-5,0,B6,N903JB,403,JFK,SJU,205,1598,13,23
2014,8,2,1119,-10,1349,-12,0,B6,N632JB,127,EWR,MCO,132,937,11,19
2014,8,2,1956,-3,2149,-36,0,B6,N589JB,135,JFK,PHX,277,2153,19,56
2014,8,2,1908,18,2154,3,0,B6,N605JB,153,JFK,PBI,151,1028,19,8
2014,8,2,2017,57,2323,45,0,B6,N568JB,161,JFK,SMF,321,2521,20,17
2014,8,2,803,3,1116,24,0,B6,N294JB,163,JFK,SRQ,170,1041,8,3
2014,8,2,1633,3,2008,10,0,B6,N587JB,167,JFK,OAK,351,2576,16,33
2014,8,2,1845,16,2134,-3,0,B6,N705JB,305,EWR,FLL,148,1065,18,45
2014,8,2,1355,-5,1511,-5,0,B6,N206JB,308,JFK,PWM,50,273,13,55
2014,8,2,634,-1,742,1,0,B6,N373JB,318,JFK,BOS,40,187,6,34
2014,8,2,1245,17,1549,35,0,B6,N547JB,323,JFK,LAX,328,2475,12,45
2014,8,2,1502,22,1828,46,0,B6,N294JB,325,JFK,TPA,177,1005,15,2
2014,8,2,1758,58,2048,63,0,B6,N645JB,327,EWR,MCO,143,937,17,58
2014,8,2,1815,35,2051,4,0,B6,N639JB,359,JFK,BUR,315,2465,18,15
2014,8,2,1707,6,2013,-5,0,B6,N592JB,263,JFK,SEA,321,2422,17,7
2014,8,2,932,2,1254,21,0,B6,N644JB,271,LGA,FLL,169,1076,9,32
2014,8,2,900,6,1142,6,0,B6,N258JB,281,JFK,HOU,199,1428,9,0
2014,8,2,1632,32,1907,5,0,B6,N807JB,283,JFK,MCO,128,944,16,32
2014,8,2,1322,-4,1427,-21,0,B6,N346JB,286,JFK,ROC,46,264,13,22
2014,8,2,1736,-14,2014,-24,0,B6,N520JB,299,LGA,MCO,129,950,17,36
2014,8,2,1456,26,1804,30,0,B6,N828JB,301,JFK,FLL,168,1069,14,56
2014,8,2,658,28,1006,56,0,B6,N556JB,453,JFK,PBI,156,1028,6,58
2014,8,2,734,4,1019,2,0,B6,N648JB,461,LGA,PBI,150,1035,7,34
2014,8,2,1501,13,1752,30,0,B6,N715JB,477,JFK,JAX,120,828,15,1
2014,8,2,955,23,1239,26,0,B6,N766JB,483,JFK,MCO,133,944,9,55
2014,8,2,2251,-4,21,7,0,B6,N236JB,486,JFK,ROC,47,264,22,51
2014,8,2,1740,0,1902,-10,0,B6,N309JB,408,JFK,PWM,48,273,17,40
2014,8,2,1003,14,1220,6,0,B6,N658JB,411,JFK,LAS,289,2248,10,3
2014,8,2,1825,25,2123,-7,0,B6,N590JB,415,JFK,SFO,330,2586,18,25
2014,8,2,2011,1,2115,-18,0,B6,N316JB,418,JFK,BOS,33,187,20,11
2014,8,2,1625,-5,1853,-46,0,B6,N929JB,423,JFK,LAX,305,2475,16,25
2014,8,2,1326,-4,1657,20,0,B6,N523JB,431,LGA,SRQ,180,1047,13,26
2014,8,2,1456,-4,1806,10,0,B6,N648JB,573,EWR,TPA,171,997,14,56
2014,8,2,1515,24,1725,18,0,B6,N284JB,575,JFK,MSY,161,1182,15,15
2014,8,2,1529,-1,1822,-2,0,B6,N197JB,581,JFK,HOU,202,1428,15,29
2014,8,2,605,5,903,30,0,B6,N903JB,583,JFK,MCO,138,944,6,5
2014,8,2,939,-5,1048,-11,0,B6,N346JB,586,JFK,ROC,47,264,9,39
2014,8,2,555,-5,857,6,0,B6,N523JB,601,JFK,FLL,158,1069,5,55
2014,8,2,1259,-1,1416,-13,0,B6,N318JB,605,JFK,ORD,109,740,12,59
2014,8,2,2130,7,18,19,0,B6,N653JB,611,JFK,LAS,282,2248,21,30
2014,8,2,7,8,356,17,0,B6,N603JB,839,JFK,BQN,201,1576,0,7
2014,8,2,2054,-6,2329,-7,0,B6,N523JB,499,LGA,MCO,132,950,20,54
2014,8,2,1329,-1,1623,0,0,B6,N625JB,505,EWR,FLL,154,1065,13,29
2014,8,2,1035,0,1130,-10,0,B6,N179JB,518,JFK,BOS,33,187,10,35
2014,8,2,2111,12,1,-3,0,B6,N934JB,523,JFK,LAX,305,2475,21,11
2014,8,2,648,-2,949,16,0,B6,N746JB,525,JFK,TPA,146,1005,6,48
2014,8,2,2115,-10,2341,-18,0,B6,N634JB,527,EWR,MCO,127,937,21,15
2014,8,2,1656,26,1954,36,0,B6,N603JB,543,EWR,PBI,153,1023,16,56
2014,8,2,1349,4,1648,16,0,B6,N607JB,553,JFK,PBI,149,1028,13,49
2014,8,2,2358,-1,409,20,0,B6,N706JB,745,JFK,PSE,233,1617,23,58
2014,8,2,2143,-2,11,14,0,B6,N328JB,775,JFK,MSY,167,1182,21,43
2014,8,2,1827,-3,2154,3,0,B6,N662JB,669,JFK,SJC,343,2569,18,27
2014,8,2,627,2,837,11,0,B6,N283JB,675,JFK,MSY,166,1182,6,27
2014,8,2,742,-2,1010,7,0,B6,N607JB,677,JFK,JAX,123,828,7,42
2014,8,2,721,1,1014,15,0,B6,N634JB,683,JFK,MCO,138,944,7,21
2014,8,2,2108,23,2239,25,0,B6,N273JB,686,JFK,ROC,55,264,21,8
2014,8,2,2227,47,2351,39,0,B6,N284JB,702,JFK,BUF,48,301,22,27
2014,8,2,1510,16,1931,32,0,B6,N763JB,703,JFK,SJU,207,1598,15,10
2014,8,2,1901,2,2112,-33,0,B6,N913JB,711,JFK,LAS,284,2248,19,1
2014,8,2,2258,-1,22,16,0,B6,N206JB,718,JFK,BOS,42,187,22,58
2014,8,2,1103,53,1407,73,0,B6,N526JB,925,JFK,TPA,166,1005,11,3
2014,8,2,1241,-7,1515,-9,0,B6,N589JB,927,EWR,MCO,131,937,12,41
2014,8,2,641,-4,954,11,0,B6,N206JB,929,JFK,RSW,164,1074,6,41
2014,8,2,536,-4,925,6,0,B6,N828JB,939,JFK,BQN,206,1576,5,36
2014,8,2,859,-6,1204,48,0,B6,N651JB,841,JFK,SAV,146,718,8,59
2014,8,2,1149,-11,1248,-18,0,B6,N197JB,864,JFK,HYA,34,196,11,49
2014,8,2,2005,35,2239,14,0,B6,N646JB,883,JFK,MCO,138,944,20,5
2014,8,2,759,0,937,1,0,B6,N657JB,885,JFK,RDU,72,427,7,59
2014,8,2,815,0,1125,12,0,B6,N236JB,901,JFK,FLL,168,1069,8,15
2014,8,2,638,3,751,-8,0,B6,N663JB,905,JFK,ORD,108,740,6,38
2014,8,2,2131,62,52,54,0,B6,N784JB,915,JFK,SFO,328,2586,21,31
2014,8,2,1632,3,1938,1,0,B6,N554JB,1117,LGA,TPA,159,1010,16,32
2014,8,2,1732,26,1929,10,0,B6,N283JB,1119,JFK,CLT,82,541,17,32
2014,8,2,1603,3,1849,-13,0,B6,N563JB,1161,LGA,PBI,143,1035,16,3
2014,8,2,1459,14,1815,21,0,B6,N623JB,1171,LGA,FLL,165,1076,14,59
2014,8,2,2158,-1,59,17,0,B6,N178JB,1183,JFK,MCO,135,944,21,58
2014,8,2,924,-5,1214,-1,0,B6,N183JB,795,JFK,AUS,210,1521,9,24
2014,8,2,1707,0,2201,48,0,B6,N507JB,803,JFK,SJU,256,1598,17,7
2014,8,2,1542,-3,1828,13,0,B6,N651JB,1041,JFK,SAV,108,718,15,42
2014,8,2,2240,131,139,140,0,B6,N775JB,1083,JFK,MCO,134,944,22,40
2014,8,2,647,17,920,15,0,B6,N537JB,1099,LGA,MCO,138,950,6,47
2014,8,2,2131,-6,128,-7,0,B6,N258JB,1103,JFK,SJU,202,1598,21,31
2014,8,2,1141,-2,1253,-15,0,B6,N309JB,1105,JFK,ORD,110,740,11,41
2014,8,2,728,-2,1113,-12,0,B6,N709JB,1289,EWR,SJU,211,1608,7,28
2014,8,2,959,-1,1059,-8,0,B6,N328JB,1291,JFK,ACK,34,199,9,59
2014,8,2,1720,-6,1853,-28,0,B6,N346JB,1185,JFK,RDU,72,427,17,20
2014,8,2,1223,68,1325,62,0,B6,N178JB,1191,JFK,ACK,45,199,12,23
2014,8,2,743,-2,840,-8,0,B6,N284JB,1491,JFK,ACK,36,199,7,43
2014,8,2,2358,-1,409,26,0,B6,N657JB,1503,JFK,SJU,202,1598,23,58
2014,8,2,759,-1,1132,29,0,B6,N603JB,1511,EWR,RSW,176,1068,7,59
2014,8,2,1729,-1,1850,-13,0,B6,N258JB,1516,JFK,SYR,44,209,17,29
2014,8,2,2256,-3,28,8,0,B6,N294JB,2002,JFK,BUF,50,301,22,56
2014,8,2,1047,2,1356,10,0,B6,N633JB,971,LGA,FLL,164,1076,10,47
2014,8,2,1821,-4,2047,-43,0,B6,N599JB,1013,JFK,LGB,309,2465,18,21
2014,8,2,913,-6,1018,-11,0,B6,N187JB,1634,JFK,BTV,43,266,9,13
2014,8,2,1312,0,1635,16,0,B6,N571JB,1639,LGA,RSW,180,1080,13,12
2014,8,2,2324,98,206,110,0,B6,N630JB,1677,JFK,JAX,119,828,23,24
2014,8,2,1116,-9,1212,-17,0,B6,N184JB,2380,EWR,BOS,35,200,11,16
2014,8,2,2057,-2,2348,-7,0,B6,N569JB,1295,JFK,AUS,204,1521,20,57
2014,8,2,756,-4,906,-10,0,B6,N309JB,1307,JFK,IAD,47,228,7,56
2014,8,2,1344,4,1443,-3,0,B6,N283JB,1338,JFK,MVY,38,173,13,44
2014,8,2,2131,1,19,3,0,B6,N537JB,1371,LGA,FLL,148,1076,21,31
2014,8,2,1351,-4,1549,-10,0,B6,N729JB,1373,JFK,CHS,95,636,13,51
2014,8,2,1355,30,1704,41,0,B6,N273JB,1401,JFK,FLL,170,1069,13,55
2014,8,2,545,5,945,23,0,B6,N763JB,1403,JFK,SJU,206,1598,5,45
2014,8,2,723,3,1018,7,0,B6,N534JB,1717,LGA,TPA,147,1010,7,23
2014,8,2,1551,21,1906,18,0,B6,N236JB,1729,JFK,RSW,167,1074,15,51
2014,8,2,826,-1,1112,3,0,B6,N796JB,1783,JFK,MCO,137,944,8,26
2014,8,2,1749,110,2050,96,0,B6,N635JB,1801,JFK,FLL,160,1069,17,49
2014,8,2,2243,-2,2,4,0,B6,N346JB,1816,JFK,SYR,38,209,22,43
2014,8,2,1432,3,1749,23,0,B6,N534JB,1883,JFK,MCO,132,944,14,32
2014,8,2,1349,-11,1443,-24,0,B6,N267JB,2480,EWR,BOS,35,200,13,49
2014,8,2,1730,-9,1829,-30,0,B6,N203JB,2580,EWR,BOS,36,200,17,30
2014,8,2,755,-5,911,-11,0,B6,N197JB,2702,JFK,BUF,51,301,7,55
2014,8,2,613,-2,723,-7,0,B6,N328JB,2802,JFK,BUF,50,301,6,13
2014,8,2,856,-4,1048,-15,0,DL,N925DL,189,LGA,DTW,76,502,8,56
2014,8,2,1732,32,1949,12,0,DL,N909DE,221,LGA,ATL,110,762,17,32
2014,8,2,1142,-3,1406,7,0,DL,N966AT,346,EWR,ATL,117,746,11,42
2014,8,2,1831,-8,2145,-20,0,DL,N3732J,409,JFK,MIA,159,1089,18,31
2014,8,2,1655,25,2024,4,0,DL,N710TW,415,JFK,SFO,352,2586,16,55
2014,8,2,1856,51,2150,21,0,DL,N189DN,417,JFK,LAX,306,2475,18,56
2014,8,2,1256,-3,1523,0,0,DL,N359NW,420,JFK,ATL,120,760,12,56
2014,8,2,719,54,949,62,0,DL,N669DN,421,JFK,ATL,116,760,7,19
2014,8,2,929,-1,1213,-17,0,DL,N721TW,422,JFK,LAX,320,2475,9,29
2014,8,2,1156,-4,1440,-18,0,DL,N195DN,423,JFK,LAX,316,2475,11,56
2014,8,2,2102,-1,51,-14,0,DL,N399DA,424,JFK,SJU,200,1598,21,2
2014,8,2,1522,7,1828,-12,0,DL,N199DN,425,JFK,LAX,311,2475,15,22
2014,8,2,1911,35,2101,3,0,DL,N330NW,426,JFK,MSP,135,1029,19,11
2014,8,2,2359,0,336,-17,0,DL,N3760C,428,JFK,SJU,201,1598,23,59
2014,8,2,819,4,926,-6,0,DL,N369NB,429,JFK,BOS,38,187,8,19
2014,8,2,900,0,1206,-22,0,DL,N624AG,431,JFK,SFO,335,2586,9,0
2014,8,2,2102,-3,2308,-46,0,DL,N385DN,432,JFK,LAS,282,2248,21,2
2014,8,2,1942,12,2148,-27,0,DL,N3773D,433,JFK,DEN,216,1626,19,42
2014,8,2,1913,-2,2233,-31,0,DL,N702TW,435,JFK,SFO,342,2586,19,13
2014,8,2,1206,-4,1301,-20,0,DL,N369NB,439,JFK,BOS,31,187,12,6
2014,8,2,658,-2,952,-12,0,DL,N711ZX,440,JFK,SEA,303,2422,6,58
2014,8,2,1143,-2,1504,18,0,DL,N3773D,441,JFK,MIA,166,1089,11,43
2014,8,2,1523,-2,1844,-8,0,DL,N707TW,442,JFK,SEA,313,2422,15,23
2014,8,2,1846,1,2144,-30,0,DL,N6703D,443,JFK,SEA,316,2422,18,46
2014,8,2,1112,27,1311,0,0,DL,N3735D,445,JFK,LAS,281,2248,11,12
2014,8,2,1531,-1,1723,-5,0,DL,N703TW,447,JFK,PIT,60,340,15,31
2014,8,2,1728,-2,2026,-33,0,DL,N655DL,448,JFK,SLC,260,1990,17,28
2014,8,2,813,-2,1223,10,0,DL,N6714Q,454,JFK,STT,228,1623,8,13
2014,8,2,1259,14,1534,4,0,DL,N3756,456,JFK,MCO,130,944,12,59
2014,8,2,2216,21,2342,19,0,DL,N369NB,459,JFK,BOS,31,187,22,16
2014,8,2,722,2,1021,-2,0,DL,N712TW,462,JFK,SLC,254,1990,7,22
2014,8,2,1108,-2,1345,-26,0,DL,N3759,463,JFK,SLC,257,1990,11,8
2014,8,2,844,29,1116,-4,0,DL,N189DN,472,JFK,LAX,308,2475,8,44
2014,8,2,831,-4,1053,-6,0,DL,N6705Y,479,JFK,ATL,107,760,8,31
2014,8,2,951,11,1239,-5,0,DL,N723TW,480,JFK,SEA,322,2422,9,51
2014,8,2,1439,9,1744,-20,0,DL,N717TW,486,JFK,SFO,343,2586,14,39
2014,8,2,1126,-4,1429,-4,0,DL,N917DE,497,JFK,FLL,158,1069,11,26
2014,8,2,1304,-6,1542,-29,0,DL,N3734B,498,JFK,SLC,257,1990,13,4
2014,8,2,627,-3,844,-6,0,DL,N956AT,575,EWR,ATL,114,746,6,27
2014,8,2,1105,90,1327,53,0,DL,N365NB,679,LGA,BZN,237,1894,11,5
2014,8,2,1657,-2,1959,36,0,DL,N892AT,699,EWR,ATL,107,746,16,57
2014,8,2,558,-2,739,-10,0,DL,N318US,731,LGA,DTW,76,502,5,58
2014,8,2,741,-4,951,-12,0,DL,N910AT,807,EWR,ATL,113,746,7,41
2014,8,2,1803,3,2024,-8,0,DL,N813DN,858,LGA,ATL,113,762,18,3
2014,8,2,905,-5,1223,-1,0,DL,N353NB,874,LGA,MIA,169,1096,9,5
2014,8,2,630,0,855,-3,0,DL,N532US,904,LGA,ATL,118,762,6,30
2014,8,2,1856,-4,2124,-8,0,DL,N301DQ,947,LGA,ATL,111,762,18,56
2014,8,2,557,-3,724,-31,0,DL,N315US,1129,EWR,DTW,71,488,5,57
2014,8,2,1233,-7,1414,-19,0,DL,N329NB,1131,LGA,DTW,80,502,12,33
2014,8,2,831,1,1029,4,0,DL,N912DL,1157,EWR,MSP,149,1008,8,31
2014,8,2,1320,-5,1616,-6,0,DL,N301NB,1174,LGA,PBI,145,1035,13,20
2014,8,2,1652,3,1937,-13,0,DL,N376NW,1185,EWR,SLC,263,1969,16,52
2014,8,2,827,-9,930,-19,0,B6,N190JB,2280,EWR,BOS,40,200,8,27
2014,8,2,1722,42,1942,82,0,B6,N775JB,2302,JFK,BUF,56,301,17,22
2014,8,2,902,2,1119,-4,0,DL,N896AT,2558,EWR,ATL,115,746,9,2
2014,8,2,1158,-2,1503,-12,0,DL,N908DL,2562,LGA,FLL,157,1076,11,58
2014,8,2,934,-6,1200,-3,0,DL,N352NW,2594,LGA,DEN,215,1620,9,34
2014,8,2,1852,22,2134,-8,0,DL,N3736C,2616,JFK,SAN,305,2446,18,52
2014,8,2,2249,-16,236,-24,0,B6,N566JB,1889,EWR,SJU,210,1608,22,49
2014,8,2,1956,-4,2227,-33,0,DL,N926DL,1485,LGA,MCO,128,950,19,56
2014,8,2,832,2,1059,-4,0,DL,N902DE,1547,LGA,ATL,118,762,8,32
2014,8,2,1818,-2,2054,-26,0,DL,N969DL,1585,LGA,MCO,132,950,18,18
2014,8,2,1427,-2,1709,-11,0,DL,N327NB,1685,LGA,MCO,128,950,14,27
2014,8,2,1807,-8,2015,-21,0,DL,N316NB,1715,LGA,MSY,162,1183,18,7
2014,8,2,1533,33,1836,21,0,DL,N947DL,1779,LGA,FLL,153,1076,15,33
